GeoID,County,Year,Accommodation and food services,"Arts, entertainment, and recreation",Educational services,Administrative and support and waste management and remediation services,"Agriculture, forestry, fishing and hunting",Construction,Durable goods manufacturing,Finance and insurance,Government and government enterprises,Health care and social assistance,Information,Natural resources and mining,Nondurable goods manufacturing,Other services (except government and government enterprises),Private industries,Professional and business services,Real estate and rental and leasing,Retail trade,Transportation and warehousing,Utilities,Wholesale trade,TOT_POP,TOT_MALE,TOT_FEMALE,Unemployment_Rate,Per_Capita_Personal_Income,Real_GDP,Percent_Change_Real_GDP,Bachelor_Degree_or_Higher_Pct,accom_employment_growth_rate,accom_wage_growth_rate,admin_employment_growth_rate,admin_wage_growth_rate,arts_employment_growth_rate,arts_wage_growth_rate,const_employment_growth_rate,const_wage_growth_rate,edu_employment_growth_rate,edu_wage_growth_rate,finance_employment_growth_rate,finance_wage_growth_rate,govt_employment_growth_rate,govt_wage_growth_rate,health_employment_growth_rate,health_wage_growth_rate,info_employment_growth_rate,info_wage_growth_rate,other_svc_employment_growth_rate,other_svc_wage_growth_rate,professional_employment_growth_rate,professional_wage_growth_rate,realestate_employment_growth_rate,realestate_wage_growth_rate,retail_employment_growth_rate,retail_wage_growth_rate,transport_employment_growth_rate,transport_wage_growth_rate,utilities_employment_growth_rate,utilities_wage_growth_rate,wholesale_employment_growth_rate,wholesale_wage_growth_rate
13075,"Cook, GA",2013,,,-0.06,0.01,-2.61,-0.01,,-0.1,2.32,-1.2700000000000002,0.02,-2.58,,-0.13,-5.14,0.03,-0.29,0.28,-0.44,-0.02,-0.82,17055,8215.0,8840.0,8.5,27944,321736,-2.6,12.4,0.05649370730290206,0.06150414399613418,-0.25,-0.0980381708067665,0.30153527686734505,0.24508343239505237,0.1479289940828403,0.2222667942727114,,,0.0666666666666666,0.0401799841194525,0.049817613340281564,0.15230443973595065,-0.0888429752066115,-0.0637031665116401,0.013147865853658514,0.10113969023673339,-0.0428571428571428,-0.1135204951598394,0.10873015873015873,-0.04481176005612458,-0.1999999999999999,0.0586110485880793,-0.0442708333333333,0.0107941318628099,,,,,0.0093457943925232,-0.0516587335029058
13075,"Cook, GA",2014,-0.19,0.02,0.03,,-4.32,1.55,-1.34,0.24,0.36,-0.97,,4.79,0.1,-0.1,6.11,,0.83,0.22,-0.07,-0.04,-0.64,17307,8287.0,9020.0,8.1,27868,342542,6.5,13.4,0.05680763932490543,0.06731512351890946,-0.25,-0.0980381708067665,0.3077453855442469,0.2897768675962021,0.097938144329897,0.1705865869406384,,,-0.0520833333333333,-0.0458647654671202,-0.009744658676393736,0.06946466878525603,-0.0888429752066115,-0.0637031665116401,0.03096417682926826,0.1286083198262031,-0.1343283582089552,-0.1709723520534675,0.1793650793650794,0.01188133158899407,-0.0999999999999999,0.2048282893489699,0.103542234332425,0.0272961273031067,,,,,0.0,-0.0831914788721828
13075,"Cook, GA",2015,0.14,0.02,0.02,-0.12,2.8,-0.8,-0.45,-0.55,-0.26,0.12,0.11,2.08,1.11,-0.18,2.13,-0.05,0.11,0.3,0.36,0.03,-0.23,17076,8158.0,8918.0,6.8,29642,348945,1.9,12.9,0.05712157134690879,0.07312610304168474,-0.25,-0.0980381708067665,0.31395549422114877,0.3344703027973518,-0.0046948356807511,-0.0172179677525373,,,0.043956043956044,0.0412158957546466,-0.0693069306930692,-0.0133751021654386,-0.0888429752066115,-0.0637031665116401,0.048780487804878,0.1560769494156728,0.0344827586206897,0.0190700012861435,0.25,0.0685744232341127,-0.1666666666666666,-0.2012187343193202,0.1061728395061727,0.0424369602486587,,,,,-0.0555555555555555,0.0130447779638911
13075,"Cook, GA",2016,0.06,0.01,0.01,-0.25,-1.86,-0.2,0.87,-0.06,-0.51,0.06,-0.38,-1.94,0.0,-0.06,0.56,-0.29,0.44,2.0,0.13,0.03,-0.29,17175,8226.0,8949.0,5.8,29859,349109,0.0,13.8,0.05743550336891216,0.07893708256446003,-0.25,-0.0980381708067665,0.32016560289805057,0.3791637379985015,0.0613207547169811,0.0409925502829153,,,-0.0210526315789473,0.0336930302148705,-0.0638297872340425,-0.0689054725124522,-0.0888429752066115,-0.0637031665116401,-0.5581395348837209,-0.5287772684699884,0.0333333333333334,0.082360483260286,0.0153846153846153,-0.1127706998210279,-0.1333333333333333,-0.1047177696267628,0.3705357142857142,0.5058415753230612,,,,,-0.088235294117647,-0.0793999177725662
13075,"Cook, GA",2017,0.2,0.11,0.01,-0.15,2.79,0.47,2.24,-0.84,0.09,-0.22,,3.8,0.16,0.02,3.49,,-2.97,0.74,,0.02,-0.49,17217,8229.0,8988.0,4.8,30886,361602,3.6,14.8,0.05774943539091552,0.0847480620872353,-0.25,-0.0980381708067665,0.32637571157495243,0.42385717319965116,-0.0088888888888888,0.0309209400239294,,,-0.043010752688172,-0.0487651662404257,-0.1136363636363636,0.0091838192102045,-0.0888429752066115,-0.0637031665116401,-0.5581395348837209,-0.5287772684699884,0.0483870967741935,0.0760456928729771,0.1363636363636364,0.1266464533960356,0.0769230769230768,0.0351870846898274,0.0,0.0526831959118616,,,,,-0.1182795698924731,-0.1974112419942935
13075,"Cook, GA",2018,-0.03,-0.03,0.06,0.11,-1.41,3.17,1.34,-0.25,0.43,-0.24,0.16,-0.57,-0.49,0.05,5.22,0.29,0.9,0.42,0.41,0.0,0.06,17161,8238.0,8923.0,4.0,32293,382012,5.6,15.5,0.058063367412918884,0.09055904161001058,-0.25,-0.0980381708067665,0.3325858202518543,0.4685506084008008,0.03815645241654215,0.042742823167380956,,,-0.039833822091886545,-0.030647966966697724,0.3470279720279721,0.49798247416714236,-0.0888429752066115,-0.0637031665116401,-0.5581395348837209,-0.5287772684699884,0.06265508684863515,0.06941715144509605,0.11176639815880324,0.13549475517002404,0.2660256410256409,0.16547070217351356,-0.01465798045602605,0.037458453340245154,,,,,-0.04694466299501705,-0.0513713833096755
13075,"Cook, GA",2019,-0.04,-0.07,0.06,,-1.05,-3.25,1.25,,1.48,0.06,,-0.74,-0.01,-0.02,-1.59,0.6,0.31,0.27,-0.13,-0.03,0.26,17241,8265.0,8976.0,3.7,33363,381612,-0.1,13.5,0.058377299434922245,0.09637002113278587,-0.25,-0.0980381708067665,0.3387959289287561,0.5132440436019505,0.0852017937219731,0.0545647063108325,,,-0.0366568914956011,-0.01253076769296975,0.8076923076923077,0.9867811291240802,-0.0888429752066115,-0.0637031665116401,-0.5581395348837209,-0.5287772684699884,0.0769230769230768,0.062788610017215,0.08716915995397005,0.14434305694401245,0.45512820512820507,0.2957543196571997,-0.0293159609120521,0.0222337107686287,,,,,0.024390243902439,0.0946684753749425
13075,"Cook, GA",2020,,,-0.07,,0.06,1.23,-0.74,,-1.2,-0.08,,2.04,-0.1,-0.04,-3.29,-0.61,-2.0,-0.1,-0.16,0.02,0.13,17236,8365.0,8871.0,5.1,36336,364505,-4.5,15.7,0.05869123145692561,0.10218100065556115,-0.25,-0.0980381708067665,0.34500603760565796,0.5579374788031002,0.2644628099173554,0.4745967212127913,,,-0.03347996089931565,0.005586431580758229,-0.1985815602836879,-0.0800776610630192,-0.0888429752066115,-0.0637031665116401,-0.5581395348837209,-0.5287772684699884,-0.0285714285714285,0.1932394940627746,0.06257192174913687,0.15319135871800088,0.6442307692307692,0.4260379371408859,0.0100671140939596,0.0742381241139578,,,,,-0.1071428571428571,0.1242848518422949
13075,"Cook, GA",2021,,,0.02,-0.16,0.11,0.84,2.13,0.1,0.63,0.36,,2.25,0.44,-0.19,9.54,,2.67,-0.33,0.48,0.04,0.18,17264,8365.0,8899.0,3.6,39746,401571,10.2,16.6,0.05900516347892897,0.10799198017833643,-0.25,-0.0980381708067665,0.3512161462825598,0.6026309140042501,0.0686274509803921,0.0971793521598956,,,-0.0303030303030302,0.0237036308544862,0.0265486725663717,0.097145074554219,-0.0888429752066115,-0.0637031665116401,-0.5581395348837209,-0.5287772684699884,-0.1176470588235294,0.0013302895273199,0.0379746835443037,0.1620396604919893,0.8333333333333333,0.5563215546245721,0.0382059800664451,0.0728494385373523,,,,,0.0,0.3599429162735754
13075,"Cook, GA",2022,,,0.02,-0.01,1.58,-0.11,0.74,-0.28,0.48,0.18,,-0.22,0.19,0.12,0.42,,0.88,-0.54,-0.67,-0.03,-0.15,17414,8416.0,8998.0,3.4,39357,405171,0.9,16.0,0.05931909550093234,0.1138029597011117,-0.25,-0.0980381708067665,0.3574262549594616,0.6473243492053997,0.003058103975535,0.093702874294264,,,-0.1041666666666666,-0.0205118298321137,-0.0344827586206896,0.0898253290982762,-0.0888429752066115,-0.0637031665116401,-0.5581395348837209,-0.5287772684699884,-0.0333333333333333,-0.0108483050674879,-0.1219512195121951,-0.0847297421945745,0.5454545454545454,0.2760479767385511,0.0096,0.0526890235048773,,,,,-0.04,0.0717722318142601
13075,"Cook, GA",2023,0.14,0.08,0.0,,-1.62,0.71,-1.64,0.03,0.42,0.19,,-1.7,-0.68,-0.21,-0.75,0.56,,0.86,0.1,-0.01,0.56,17760,8641.0,9119.0,3.5,40392,403853,-0.3,16.7,0.0596330275229357,0.119613939223887,-0.25,-0.0980381708067665,0.3636363636363635,0.6920177844065494,0.146341463414634,0.4570616684558672,,,0.0,0.0170319920213177,-0.0089285714285713,-0.0421897269268768,-0.0888429752066115,-0.0637031665116401,-0.5581395348837209,-0.5287772684699884,-0.086206896551724,0.0198027712801729,-0.1219512195121951,-0.0847297421945745,0.0,-0.0616009969143128,-0.0126782884310617,0.0248313754540328,,,,,0.3472222222222223,0.4145222424184682
13077,"Coweta, GA",2002,-0.12,-0.04,0.02,-0.37,0.05,-1.0,0.69,0.11,0.72,0.3,0.67,0.07,-0.48,0.19,0.75,-0.25,0.36,1.09,-0.33,-0.23,0.53,97191,,,4.5,27892,2764612,1.5,,0.0635155096011816,0.0866251180099519,-0.1631067961165048,-0.0763561942964129,0.0853994490358127,0.1400293232685219,0.079667063020214,0.0294785234374885,-0.0448717948717948,0.0001967826218607,0.02367941712204,0.0498032374132459,0.0386266094420599,0.057648124984045,0.1199233716475096,0.2072807915580439,0.188135593220339,0.2447434945775455,0.1546184738955822,0.1506878123034254,-0.0260336906584992,-0.0190788727934988,0.1125541125541125,0.2744022343838794,0.0231610551147329,0.0402051693634395,0.0233766233766232,-0.0072223894665186,0.0540540540540539,0.0367218708850252,0.0625752105896511,0.1443147479856954
13077,"Coweta, GA",2003,0.25,0.09,0.01,-0.02,0.06,0.47,0.65,-0.01,0.8,1.06,0.65,0.05,-0.37,0.13,5.49,0.03,1.0,0.58,,,,100382,,,4.5,28768,2938475,6.3,,0.0635155096011816,0.0866251180099519,-0.1631067961165048,-0.0763561942964129,0.0853994490358127,0.1400293232685219,0.079667063020214,0.0294785234374885,-0.0448717948717948,0.0001967826218607,0.02367941712204,0.0498032374132459,0.0386266094420599,0.057648124984045,0.1199233716475096,0.2072807915580439,0.188135593220339,0.2447434945775455,0.1546184738955822,0.1506878123034254,-0.0260336906584992,-0.0190788727934988,0.1125541125541125,0.2744022343838794,0.0231610551147329,0.0402051693634395,0.0233766233766232,-0.0072223894665186,0.0540540540540539,0.0367218708850252,0.0625752105896511,0.1443147479856954
13077,"Coweta, GA",2004,0.2,0.18,-0.02,0.28,0.05,0.87,0.08,0.17,-0.16,0.1,0.67,0.08,0.14,0.07,5.71,0.17,1.19,-0.02,0.73,0.26,0.8,104089,,,4.1,29644,3101367,5.5,,0.0263888888888887,0.0819192789889589,0.1732405259087392,0.1631427842562447,0.2106598984771572,0.2266147557567217,0.2147577092511012,0.2709215667350804,-0.1208053691275168,-0.0973279696099791,0.1387900355871887,0.1943904766982487,-0.0041322314049586,-0.014579209744358,-0.0058159425248033,0.0302533206065644,0.1369472182596292,0.130367052388636,-0.0226086956521739,0.0031573048696549,0.0408805031446541,0.034895934632307,0.178988326848249,0.0870574214340187,-0.029343953049675,0.0395479286262647,0.0233766233766232,-0.0072223894665186,0.0540540540540539,0.0367218708850252,0.0625752105896511,0.1443147479856954
13077,"Coweta, GA",2005,0.36,0.04,0.02,0.18,-0.12,-1.0,-0.45,0.57,0.29,0.02,0.17,-0.16,-0.23,0.06,3.13,0.28,0.82,0.56,0.7,0.26,0.44,108371,,,4.8,30857,3207406,3.4,,0.0981055480378889,0.1804605632302907,0.1951219512195121,0.0687315809202708,-0.0440251572327043,0.0712834705975169,-0.1495920217588395,-0.0274218882947765,0.1374045801526717,0.3157163665467444,0.0749999999999999,0.0491930993454943,0.0207468879668049,0.0679300643195566,0.0392291810048175,0.03779529787392,-0.2007528230865746,-0.1387665540694739,0.0195729537366549,0.0578873008092208,0.1495468277945619,0.2674853716023573,-0.0264026402640263,0.1503523319331188,0.0114446123947311,0.0175158237894212,0.0233766233766232,-0.0072223894665186,0.0540540540540539,0.0367218708850252,0.1642129105322762,0.1767950474409831
13077,"Coweta, GA",2006,0.33,0.07,0.03,-0.06,0.1,0.11,0.8,0.67,0.18,0.15,0.67,0.09,-0.04,0.07,4.27,-0.2,0.19,0.04,0.48,0.26,0.11,113749,,,4.2,32138,3350115,4.4,,0.0924214417744917,0.1548595199144162,-0.0799779371207942,0.0300792613070441,0.206140350877193,0.3614154675330214,-0.021321961620469,0.0510380008217266,0.1543624161073826,0.1685722660225854,0.0537790697674418,0.1346510050084577,0.1666666666666667,0.1673707096857641,-0.0158940397350992,0.0081136925754772,0.1773940345368916,0.284285498101773,-0.06282722513089,0.0053878943451657,-0.0302233902759526,-0.0352566658795635,-0.135593220338983,-0.1829754796743314,-0.0230572160546541,-0.0232680945655971,0.0233766233766232,-0.0072223894665186,0.0540540540540539,0.0367218708850252,0.1721789883268483,0.1577763013841244
13077,"Coweta, GA",2007,-0.05,0.12,0.02,0.39,,0.02,2.11,0.12,0.17,-0.02,0.13,,0.37,0.15,4.75,0.46,0.19,0.71,,0.26,0.01,118156,,,4.0,34504,3515131,4.9,,0.0905245346869711,0.0942366346095873,0.0239808153477218,0.2435974981686453,-0.0018181818181818,0.136722313085819,0.0054466230936818,0.0437624301919248,0.0406976744186047,0.0702276076800669,0.0165517241379309,0.0383280950530968,-0.0871080139372821,-0.0344216194037582,0.0289367429340512,0.0505549528569488,-0.0546666666666666,-0.02088290514064,0.186219739292365,0.2028134593099506,0.0271002710027099,0.0443545727150707,0.0392156862745098,0.0692173042105233,0.1431381118881118,0.236273818658943,0.0233766233766232,-0.0072223894665186,0.0540540540540539,0.0367218708850252,-0.208298755186722,-0.1341071426890225
13077,"Coweta, GA",2008,-0.14,-0.07,0.03,-0.18,0.02,-1.1,0.64,0.2,-0.29,0.63,-0.27,0.02,0.19,-0.05,3.31,0.02,2.6,-0.19,0.24,0.26,0.15,122281,,,5.8,36062,3621094,3.0,,-0.0343935867597621,0.0177708346535494,-0.1651053864168618,-0.103237459064846,-0.0710382513661201,0.0045059477224485,-0.0238353196099675,-0.0881838421427053,0.0055865921787709,0.0453177267103515,-0.0407055630936228,-0.0621895229829041,-0.0877862595419847,-0.0742724052616747,0.0418574231523871,0.1172439156244886,-0.1918194640338505,-0.091117797516939,0.1051805337519622,0.0391851739241124,0.0184696569920843,0.0531940223604119,0.1698113207547169,0.3712679808707522,0.0151022748996367,-0.0080668676375134,0.0233766233766232,-0.0072223894665186,0.0540540540540539,0.0367218708850252,0.0817610062893081,0.0966909455988993
13077,"Coweta, GA",2009,-0.29,0.05,0.11,-0.17,0.09,-0.86,-2.24,0.91,0.27,0.17,-0.21,0.05,-0.02,-0.12,-7.81,-0.43,-0.39,-0.42,-0.66,-0.23,-0.46,125501,,,9.8,35077,3348260,-7.5,,-0.0490091055168719,-0.0396025474805123,-0.0981767180925666,-0.1127602452075119,-0.0549019607843137,0.0559339927802959,-0.1803551609322974,-0.250584786401071,0.2722222222222221,0.3118910531706447,-0.0721357850070721,-0.043280975393805,-0.0251046025104602,-0.0220568127042415,-0.0047080979284369,0.0430000181839183,-0.0663176265270506,-0.0166491043952642,-0.0411931818181817,-0.0527371481659192,-0.0841968911917098,-0.0756220914359151,-0.0161290322580645,-0.059085137001356,-0.0146892655367231,-0.0128018291046443,-0.2504230118443317,-0.1902666519712393,0.0068376068376068,0.0674441233007312,-0.00484496124031,0.0132478282790169
13077,"Coweta, GA",2010,-0.14,0.09,0.09,0.46,-0.04,-0.46,2.09,-0.97,0.16,-0.25,-0.09,-0.14,-0.55,0.13,3.45,0.28,0.61,0.22,-0.47,0.26,0.46,127939,62534.0,65405.0,9.6,33599,3469124,3.6,25.7,-0.07828780625176,-0.0407754315964831,0.2947122861586313,0.2058143651061743,0.0207468879668049,-0.0301337015071291,-0.2044685172647258,-0.1708271042888588,0.2139737991266375,0.240781809932528,-0.035060975609756,-0.0548373417552289,-0.0515021459227468,-0.0414241212666237,-0.0157678965625985,-0.0110467897491758,-0.2130841121495327,-0.2372065797838902,0.1851851851851851,0.3063182806328464,-0.0495049504950495,-0.0633537952069374,-0.0229508196721311,-0.1305263452970634,-0.0057339449541284,0.0161988421575971,-0.1862302483069977,-0.187945648909222,-0.030560271646859,-0.0511613886488091,0.1012658227848102,0.0680013297070167
13077,"Coweta, GA",2011,0.07,-0.05,0.04,0.41,-0.13,1.13,-0.64,0.18,-0.08,0.06,0.08,-0.15,0.27,-0.17,-0.71,1.01,-1.16,-0.19,-0.3,-0.23,0.04,129390,63261.0,66129.0,8.9,35868,3441665,-0.8,26.2,0.0253589978612893,0.0319017825422736,0.1777777777777778,0.1812184405909129,0.056910569105691,0.0557872172823052,-0.025531914893617,0.1117509708319515,0.0971223021582734,0.1557309527539849,0.0173775671406002,-0.0538233672362185,0.004524886877828,0.0145270687059217,0.0019224607497596,0.0014536262853512,0.0427553444180521,-0.0026596999861123,-0.03125,0.0021782994631738,0.1651785714285714,0.4493865029669246,-0.0167785234899329,-0.0257437858586145,-0.0207612456747404,-0.0315033811794818,-0.0083217753120665,0.020384534095309,-0.0262697022767075,0.0316024022199707,-0.053050397877984,-0.0169013940465894
13077,"Coweta, GA",2012,0.08,-0.11,0.04,0.24,-0.04,-0.69,-0.23,0.24,-0.15,1.15,0.29,-0.05,-0.41,-0.06,1.19,0.81,3.19,0.13,-0.06,-0.23,0.41,130614,63767.0,66847.0,7.8,37429,3477307,1.0,26.1,0.0446960667461262,0.0605010761454332,0.1290158082610912,0.1184875866599755,-0.0923076923076923,-0.3409664875433791,-0.0934497816593886,-0.0133628582442761,0.0688524590163934,0.0999710185311493,-0.0605590062111801,-0.017048742634448,0.0090090090090089,-0.0106935388231329,0.082187400063959,0.2096216262769508,0.0250569476082005,0.0266961036784971,0.0438709677419355,0.0494430761420652,0.0766283524904214,0.1268923628836606,-0.0614334470989761,-0.0388604198629497,0.0074597565763643,0.0282283408789878,-0.0027972027972027,0.0406298941668119,-0.0467625899280575,-0.0522809885930527,0.0354808590102708,0.046573771188517
13077,"Coweta, GA",2013,0.25,-0.13,0.08,0.63,-0.08,0.25,0.35,0.03,-0.18,1.5300000000000002,0.67,-0.07,0.24,0.05,5.32,0.55,0.65,0.51,0.12,-0.23,0.86,132980,64951.0,68029.0,6.9,38629,3656034,5.1,26.9,0.067598402738163,0.1002392645452534,0.1693766937669376,0.2833798477971851,-0.097457627118644,-0.2144514704095182,-0.0578034682080924,-0.0210774982044982,0.1503067484662577,0.1740823948053529,-0.0214876033057851,0.0755684246525238,-0.0267857142857143,-0.0427858546366418,0.1879432624113475,0.2899012820603004,0.4755555555555555,0.2367744577986286,0.0618046971569838,0.0798669710186263,0.1008303677342823,-0.1380942914915122,-0.0254545454545455,0.039005673534797,0.019485580670304,0.0280651177802364,-0.0210378681626928,-0.022797770037064,-0.0377358490566037,-0.0222446167304937,0.1036970243462578,0.1480440186884128
13077,"Coweta, GA",2014,0.27,-0.07,0.11,0.45,0.0,1.84,0.7,0.42,-0.05,1.34,0.64,0.03,0.32,0.15,6.82,1.0,0.63,0.3,-0.16,-0.23,1.12,135191,65877.0,69314.0,6.2,40420,3903503,6.8,26.6,0.0545017365749398,0.0726000825254526,0.1405948242564696,0.1101522408944171,-0.0070422535211267,0.0462300515142599,0.1032719836400817,0.1519184150258463,0.1706666666666667,0.199363854544901,0.0236486486486486,0.0923010653943383,0.0,0.0427868924800312,0.144776119402985,0.1760627667714742,0.5045180722891567,0.3682741254625425,0.0651920838183934,0.1180780035927377,0.0517241379310344,0.1170598216047431,0.085820895522388,0.109648521789494,0.043960244648318,0.0604444265153609,-0.0530085959885386,-0.0015937482380812,-0.0196078431372549,0.0119473525826312,0.09640522875817,0.2197411513775586
13077,"Coweta, GA",2015,0.21,-0.11,0.11,-0.2,0.0,0.61,0.61,-0.01,0.16,1.37,0.67,0.0,0.48,0.07,5.03,-0.66,1.61,0.54,-0.11,-0.23,-0.04,138217,67328.0,70889.0,5.4,42160,4105936,5.2,27.6,0.0420572586774765,0.1235104049090076,0.0477480528276328,0.0069204156658071,-0.1607565011820331,-0.1569477807062049,0.1306765523632993,0.1767719844334316,0.3963553530751709,0.3477446850654517,0.1056105610561055,0.1312161618557608,0.0137614678899082,0.0310448925297406,0.0999565406345066,0.1561635076551448,0.0220220220220219,0.1369631184804298,0.0699453551912567,0.123718397293933,0.028688524590164,0.0400409632492553,0.0721649484536082,0.1813818428647213,0.0201391431709996,0.0816476797432255,-0.1180030257186082,-0.1188601249304908,-0.2299999999999999,-0.2016917034067123,0.1199701937406856,0.0631416815995036
13077,"Coweta, GA",2016,0.06,0.02,0.09,-0.5,-0.01,0.74,0.92,-0.24,-0.04,0.66,0.67,-0.01,0.31,-0.11,3.83,-0.86,0.06,0.7,-0.12,0.21,0.69,140561,68461.0,72100.0,5.1,44261,4261682,3.8,28.1,0.0508144906394358,0.0814346718215002,-0.1900452488687782,-0.1008529749662979,-0.0084507042253521,0.0690714638104315,0.1081967213114754,0.1244419901671458,0.0489396411092986,0.1369564790215607,0.0597014925373133,0.0594904418565243,-0.0316742081447963,0.0124944720127126,0.061240616357171,0.0633211071581789,-0.0568070519098922,0.1370596460585464,0.0020429009193054,-0.0006289682988195,-0.1125498007968127,-0.1772362038798891,-0.0769230769230768,0.0393140935902296,0.0567121320890164,0.061064695580431,0.0566037735849056,0.0089347724251827,-0.0129870129870129,0.0298682535608829,-0.0272787757817698,-0.0325192901141192
13077,"Coweta, GA",2017,0.1,0.12,-0.03,-0.33,0.01,0.23,0.69,-0.22,0.17,0.26,0.3,0.02,0.24,-0.09,3.61,-0.29,0.92,0.59,0.12,-0.2,0.86,143218,69773.0,73445.0,4.3,46039,4422903,3.8,29.0,0.0703378065710318,0.0800295162098536,-0.0678371907422187,-0.0967098712166932,0.4346590909090908,0.5901817324361844,0.1235207100591715,0.1523338733167734,0.0528771384136859,0.1363934261597046,0.0112676056338028,0.027119538626211,-0.02803738317757,-0.0842433276425288,-0.0024199553239017,0.035524793740324,-0.1775700934579439,-0.0608349668041452,-0.0040774719673801,-0.0047554966205434,0.0314253647586981,0.1217442585549775,0.0451388888888888,0.1502577108466631,0.0336277173913044,0.0452177673300391,0.0665584415584414,0.129260270806556,-0.0078947368421052,0.0068574958227383,0.0054719562243501,0.0164222888910017
13077,"Coweta, GA",2018,0.07,-0.03,-0.01,0.56,0.0,0.71,-0.15,-0.06,0.13,0.9,0.13,0.03,0.38,0.04,4.91,0.54,-0.12,0.81,0.23,0.26,0.71,146063,71019.0,75044.0,3.5,48286,4645924,5.0,29.8,0.059487969433375795,0.09709151854807191,0.03307626764258925,0.0667146639638157,0.362874099909991,0.4100136043824753,0.0920434360039109,0.1267593774466402,0.0500722471979803,0.1038451180392172,-0.019435835066106952,0.06467808457724805,-0.0164225377426311,0.03466866438618059,0.06550022946624466,0.13253309727474827,-0.30216888511281037,-0.11341141712654729,0.030714590526033557,0.03844763753734336,0.0255059359158017,0.11119760820597746,0.20031030823181983,0.25019250789106445,0.0530445520903285,0.1123690859767552,0.15656689201209745,0.24452056562755276,0.004010191260645,0.02840478334082915,0.08198767879244714,0.10546307961212685
13077,"Coweta, GA",2019,0.03,0.04,0.01,-0.06,0.0,0.61,0.98,0.06,0.08,0.79,0.33,0.02,0.08,0.1,7.7,0.18,2.78,0.34,-0.18,0.26,0.36,148504,72223.0,76281.0,3.1,50329,5007364,7.8,30.3,0.0486381322957198,0.1141535208862902,0.1339897260273972,0.2301391991443246,0.2910891089108911,0.2298454763287662,0.0605661619486503,0.101184881576507,0.0472673559822747,0.0712968099187298,-0.0501392757660167,0.1022366305282851,-0.0048076923076922,0.15358065641489,0.133420414256391,0.2295414008091725,-0.4267676767676768,-0.1659878674489494,0.0655066530194472,0.0816507716952301,0.0195865070729053,0.1006509578569774,0.3554817275747508,0.3501273049354658,0.0724613867893526,0.1795204046234713,0.2465753424657535,0.3597808604485495,0.0159151193633952,0.04995207085892,0.1585034013605442,0.194503870333252
